Y,Lat,Long,N,Change
1977,77.5,12.5,2,2.89
1977,77.5,137.5,1,3.7
1977,77.5,152.5,1,2.68
1977,-77.5,167.5,1,1.43
1977,77.5,-17.5,1,0.8
1977,77.5,17.5,1,3.3
1977,-77.5,-27.5,1,0.94
1977,77.5,27.5,1,1.45
1977,-77.5,-37.5,1,0.7
1977,77.5,62.5,1,2.32
1977,77.5,67.5,1,1.44
1977,77.5,-67.5,2,7.84
1977,77.5,77.5,1,2.23
1977,77.5,82.5,3,1.29
1977,77.5,87.5,1,1.38
1977,77.5,-87.5,1,9.27
1977,77.5,92.5,2,2.08
1977,77.5,97.5,2,2.65
1977,82.5,37.5,1,3.93
1977,82.5,47.5,1,4.92
1977,82.5,57.5,2,3.96
1977,82.5,-62.5,2,6.04
1977,82.5,77.5,1,3.14
1978,12.5,102.5,14,0.79
1978,-12.5,107.5,1,0.32
1978,12.5,107.5,4,0.72
1978,12.5,122.5,10,-0.26
1978,-12.5,122.5,1,0.42
1978,12.5,12.5,5,0.17
1978,12.5,-12.5,8,1.09
1978,12.5,127.5,1,0.06
1978,-12.5,127.5,3,-0.67
1978,-12.5,132.5,11,-0.15
1978,-12.5,-137.5,1,0.09
1978,-12.5,137.5,3,-0.66
1978,12.5,142.5,2,-0.64
1978,-12.5,142.5,6,0.17
1978,-12.5,-147.5,2,0.17
1978,-12.5,-162.5,1,-0.02
1978,-12.5,162.5,1,-0.08
1978,-12.5,-167.5,1,0.28
1978,-12.5,167.5,2,0.55
1978,-12.5,-172.5,4,-0.15
1978,12.5,-17.5,11,0.8
1978,-12.5,17.5,1,-1.51
1978,12.5,17.5,7,-0.59
1978,-12.5,-177.5,1,-0.03
1978,-12.5,177.5,2,0.09
1978,12.5,22.5,6,-0.33
1978,12.5,-2.5,14,0.94
1978,12.5,2.5,7,0.16
1978,12.5,27.5,3,-0.04
1978,-12.5,32.5,4,-0.13
1978,12.5,32.5,7,-0.67
1978,-12.5,37.5,1,0.1
1978,-12.5,-37.5,4,-0.83
1978,12.5,37.5,5,-0.29
1978,-12.5,-42.5,10,-0.83
1978,12.5,42.5,2,-0.38
1978,-12.5,42.5,3,0.07
1978,-12.5,-47.5,6,-0.04
1978,-12.5,47.5,6,0.11
1978,-12.5,52.5,1,0.28
1978,12.5,-57.5,2,-0.04
1978,-12.5,-57.5,2,-0.16
1978,-12.5,57.5,2,0.3
1978,-12.5,-62.5,2,-0.45
1978,12.5,-62.5,5,-0.12
1978,-12.5,-67.5,3,-0.7
1978,12.5,-67.5,6,-0.13
1978,12.5,72.5,2,0.12
1978,12.5,-72.5,2,-0.49
1978,-12.5,-72.5,6,-0.6
1978,12.5,7.5,6,0.09
1978,12.5,-7.5,9,1.27
1978,12.5,-77.5,1,0.22
1978,-12.5,-77.5,4,-0.64
1978,12.5,77.5,9,0.14
1978,12.5,82.5,1,0.15
1978,12.5,-82.5,3,0.11
1978,12.5,-87.5,11,-0.32
1978,12.5,92.5,1,-0.31
1978,12.5,-92.5,3,-0.46
1978,-12.5,97.5,1,-0.2
1978,12.5,-97.5,1,-0.59
1978,12.5,97.5,5,0.77
1978,17.5,-102.5,12,0.09
1978,17.5,102.5,25,0.7
1978,17.5,107.5,6,-0.23
1978,17.5,-112.5,1,1.38
1978,17.5,112.5,3,0.16
1978,-17.5,122.5,5,0.32
1978,17.5,122.5,5,-0.53
1978,17.5,12.5,1,-0.11
1978,-17.5,12.5,1,-1.84
1978,17.5,-12.5,8,1.23
1978,-17.5,127.5,7,-0.53
1978,-17.5,132.5,5,-0.96
1978,-17.5,137.5,5,-0.77
1978,-17.5,-142.5,1,-0.17
1978,-17.5,142.5,4,0.04
1978,-17.5,147.5,17,-0.54
1978,-17.5,-147.5,2,0.09
1978,-17.5,-152.5,3,0.02
1978,17.5,-157.5,4,0.49
1978,17.5,-167.5,1,0.12
1978,-17.5,-167.5,1,0.54
1978,17.5,167.5,1,-0.85
1978,-17.5,167.5,4,0.45
1978,-17.5,-172.5,1,0.17
1978,-17.5,17.5,1,-1.35
1978,17.5,-17.5,4,0.31
1978,-17.5,-177.5,1,-0.26
1978,-17.5,177.5,4,0.43
1978,-17.5,22.5,1,-0.27
1978,17.5,2.5,2,0.65
1978,17.5,-2.5,3,1.19
1978,-17.5,27.5,9,-0.34
1978,17.5,32.5,6,-0.29
1978,-17.5,32.5,8,0.12
1978,-17.5,37.5,2,1.17
1978,-17.5,-37.5,3,-0.63
1978,17.5,37.5,7,-0.24
1978,-17.5,-42.5,9,-0.46
1978,-17.5,-47.5,10,-0.14
1978,-17.5,47.5,4,0.6
1978,-17.5,52.5,1,0.25
1978,17.5,52.5,1,0.85
1978,-17.5,-52.5,3,0.19
1978,-17.5,57.5,1,0.25
1978,-17.5,-57.5,4,-0.27
1978,-17.5,-62.5,1,0.19
1978,-17.5,62.5,1,0.49
1978,17.5,-62.5,11,-0.26
1978,17.5,-67.5,22,-0.01
1978,-17.5,-67.5,6,-0.54
1978,17.5,-72.5,4,0.36
1978,17.5,72.5,6,0.04
1978,-17.5,-72.5,6,-0.52
1978,-17.5,-7.5,1,0.19
1978,17.5,7.5,2,0.68
1978,17.5,-7.5,5,1.91
1978,-17.5,-77.5,1,-0.39
1978,17.5,-77.5,1,-0.7
1978,17.5,77.5,5,0.22
1978,17.5,-82.5,3,-0.31
1978,17.5,82.5,4,-0.17
1978,17.5,-87.5,10,-0.96
1978,17.5,-92.5,33,-0.87
1978,17.5,-97.5,49,-0.23
1978,17.5,97.5,9,-0.06
1978,22.5,102.5,11,-0.8
1978,22.5,-102.5,40,0.03
1978,22.5,107.5,11,0.42
1978,22.5,-107.5,23,0.95
1978,22.5,-112.5,12,1.07
1978,22.5,112.5,19,0.08
1978,-22.5,112.5,2,0.48
1978,-22.5,117.5,13,0.51
1978,22.5,117.5,6,-0.31
1978,-22.5,122.5,2,-0.14
1978,22.5,122.5,5,-0.83
1978,-22.5,12.5,1,0.55
1978,22.5,-12.5,3,0.07
1978,22.5,127.5,1,-0.91
1978,-22.5,-132.5,1,0.32
1978,-22.5,132.5,5,-0.63
1978,-22.5,-137.5,1,0.13
1978,-22.5,137.5,5,-0.52
1978,-22.5,142.5,5,-0.11
1978,-22.5,-147.5,1,-0.48
1978,-22.5,147.5,15,-0.01
1978,22.5,152.5,1,0.15
1978,-22.5,152.5,11,0.45
1978,-22.5,-157.5,1,-0.46
1978,22.5,-157.5,17,0.22
1978,-22.5,162.5,1,-0.22
1978,22.5,-167.5,1,0.56
1978,-22.5,167.5,5,-0.46
1978,22.5,-17.5,2,-0.69
1978,-22.5,17.5,2,-0.85
1978,-22.5,22.5,1,-0.98
1978,22.5,2.5,1,1.85
1978,-22.5,-27.5,1,-0.73
1978,-22.5,27.5,12,-1.38
1978,22.5,32.5,2,-0.82
1978,-22.5,32.5,7,-0.97
1978,-22.5,37.5,1,0.17
1978,22.5,37.5,4,0.37
1978,-22.5,-42.5,14,0.09
1978,-22.5,42.5,3,1.19
1978,22.5,47.5,1,0.72
1978,-22.5,-47.5,15,0.24
1978,-22.5,47.5,3,0.55
1978,-22.5,-52.5,7,0.37
1978,22.5,57.5,1,0.92
1978,-22.5,-57.5,3,0.21
1978,-22.5,57.5,3,-0.45
1978,-22.5,-62.5,7,-0.35
1978,22.5,67.5,3,0.15
1978,-22.5,-67.5,4,-0.58
1978,22.5,-72.5,2,-0.28
1978,-22.5,-72.5,2,-0.52
1978,22.5,72.5,3,-0.18
1978,22.5,7.5,1,1.08
1978,22.5,-77.5,7,-0.91
1978,22.5,77.5,8,-0.72
1978,22.5,82.5,4,-0.59
1978,22.5,-82.5,5,-2.27
1978,22.5,-87.5,10,-1.03
1978,22.5,87.5,13,-0.99
1978,22.5,92.5,10,-1.45
1978,22.5,-92.5,1,-1.18
1978,22.5,-97.5,28,-1.13
1978,22.5,97.5,3,-0.54
1978,2.5,102.5,10,0.22
1978,-2.5,102.5,5,0.09
1978,-2.5,107.5,2,-0.33
1978,-2.5,112.5,1,0.4
1978,2.5,112.5,3,-0.12
1978,2.5,117.5,1,-0.45
1978,-2.5,117.5,3,-0.23
1978,2.5,122.5,1,-0.22
1978,-2.5,122.5,1,-0.81
1978,-2.5,12.5,15,0.11
1978,2.5,12.5,7,0.35
1978,-2.5,127.5,2,0.1
1978,-2.5,132.5,1,-0.25
1978,-2.5,137.5,2,-0.03
1978,-2.5,147.5,2,-0.11
1978,-2.5,152.5,1,-0.13
1978,2.5,-157.5,2,0.49
1978,-2.5,167.5,1,0.34
1978,2.5,172.5,2,0.08
1978,-2.5,17.5,6,0.1
1978,2.5,17.5,6,-0.14
1978,-2.5,177.5,1,0.2
1978,2.5,22.5,1,0.12
1978,-2.5,27.5,1,0.59
1978,-2.5,-32.5,1,-0.18
1978,-2.5,32.5,2,0.24
1978,2.5,32.5,5,-0.3
1978,-2.5,-37.5,2,0.03
1978,2.5,37.5,3,-0.63
1978,-2.5,37.5,4,-0.73
1978,2.5,42.5,1,0.2
1978,-2.5,-42.5,9,-0.26
1978,-2.5,-47.5,4,-0.21
1978,-2.5,-52.5,4,-0.42
1978,2.5,-52.5,6,-0.2
1978,-2.5,57.5,2,0.09
1978,-2.5,-57.5,2,-0.34
1978,2.5,-57.5,3,-0.16
1978,-2.5,-62.5,1,0.03
1978,2.5,-62.5,3,-0.94
1978,2.5,-67.5,1,0.33
1978,-2.5,-67.5,4,0.12
1978,2.5,72.5,1,-0.18
1978,-2.5,-72.5,2,0.07
1978,2.5,-72.5,5,0.11
1978,-2.5,7.5,1,0.4
1978,2.5,-7.5,3,0.36
1978,2.5,7.5,8,-0.07
1978,2.5,-77.5,10,0.13
1978,-2.5,-77.5,12,0.01
1978,-2.5,-82.5,5,0.13
1978,-2.5,-87.5,1,0.43
1978,2.5,97.5,1,0.36
1978,27.5,102.5,22,-0.97
1978,27.5,-102.5,35,-1.83
1978,-27.5,-107.5,1,0.02
1978,27.5,107.5,21,0.51
1978,27.5,-107.5,40,0.44
1978,27.5,112.5,17,1.14
1978,27.5,-112.5,20,0.52
1978,-27.5,112.5,4,1.18
1978,27.5,117.5,20,0.2
1978,-27.5,117.5,8,0.6
1978,27.5,122.5,10,0.01
1978,-27.5,122.5,6,0.08
1978,27.5,12.5,1,1.28
1978,27.5,-12.5,4,0.34
1978,-27.5,127.5,3,-0.45
1978,27.5,127.5,5,-0.74
1978,-27.5,-132.5,1,0.88
1978,27.5,132.5,2,-0.29
1978,-27.5,132.5,3,-0.36
1978,-27.5,137.5,4,-0.33
1978,-27.5,-142.5,1,-0.6
1978,27.5,142.5,2,0.45
1978,-27.5,142.5,5,0.23
1978,-27.5,147.5,10,0.32
1978,-27.5,152.5,47,0.65
1978,-27.5,167.5,1,-0.82
1978,27.5,17.5,1,0.88
1978,27.5,-17.5,4,-0.75
1978,-27.5,17.5,7,0.03
1978,27.5,-177.5,1,-0.31
1978,-27.5,-177.5,2,0.01
1978,-27.5,22.5,12,-0.61
1978,27.5,-2.5,1,0.79
1978,27.5,27.5,3,-0.79
1978,-27.5,27.5,37,-0.76
1978,-27.5,32.5,15,-0.69
1978,27.5,32.5,6,-0.64
1978,27.5,37.5,3,0.1
1978,27.5,42.5,3,1.2
1978,-27.5,47.5,1,0.67
1978,27.5,47.5,5,0.84
1978,-27.5,-47.5,6,0.05
1978,-27.5,-52.5,12,0.31
1978,27.5,52.5,8,0.86
1978,-27.5,-57.5,16,0.36
1978,27.5,57.5,3,0.76
1978,27.5,62.5,3,0.33
1978,-27.5,-62.5,5,-0.79
1978,27.5,67.5,4,-0.64
1978,-27.5,-67.5,6,-1.15
1978,-27.5,-72.5,5,-0.54
1978,27.5,72.5,6,-0.58
1978,27.5,7.5,1,1.08
1978,27.5,-77.5,2,-1.49
1978,27.5,77.5,5,-0.15
1978,27.5,82.5,5,-0.37
1978,27.5,-82.5,70,-2.74
1978,27.5,-87.5,5,-4.41
1978,27.5,87.5,8,-1.34
1978,27.5,-92.5,17,-4.59
1978,27.5,92.5,7,-1.56
1978,27.5,97.5,6,-1.25
1978,27.5,-97.5,92,-4.07
1978,32.5,102.5,19,-1.17
1978,32.5,-102.5,94,-2.86
1978,32.5,107.5,16,-0.2
1978,32.5,-107.5,74,0.51
1978,32.5,112.5,17,0.91
1978,32.5,-112.5,95,0.42
1978,32.5,117.5,17,0.49
1978,-32.5,117.5,52,1.29
1978,32.5,-117.5,95,0.31
1978,32.5,-122.5,4,1.51
1978,-32.5,122.5,7,0.64
1978,32.5,122.5,9,-0.04
1978,32.5,12.5,7,-0.49
1978,32.5,127.5,17,0.5
1978,-32.5,127.5,4,-0.89
1978,32.5,132.5,37,0.39
1978,-32.5,132.5,6,-1.58
1978,32.5,137.5,19,0.19
1978,-32.5,137.5,39,-1.14
1978,-32.5,142.5,12,-0.5
1978,-32.5,147.5,44,-0.32
1978,-32.5,152.5,46,0.34
1978,-32.5,17.5,15,0.38
1978,32.5,-17.5,3,-0.83
1978,-32.5,22.5,16,-0.41
1978,32.5,22.5,4,0.05
1978,32.5,-2.5,2,0.3
1978,32.5,2.5,3,-0.42
1978,-32.5,27.5,13,-0.53
1978,32.5,27.5,4,-0.7
1978,-32.5,32.5,2,-0.17
1978,32.5,32.5,7,0.05
1978,32.5,37.5,13,0.74
1978,32.5,42.5,5,1.64
1978,32.5,47.5,12,1.78
1978,32.5,52.5,5,1.63
1978,-32.5,-52.5,8,0.04
1978,32.5,57.5,1,0.61
1978,-32.5,-57.5,20,-0.98
1978,32.5,62.5,1,0.03
1978,-32.5,-62.5,12,-1.39
1978,32.5,-62.5,2,-0.54
1978,-32.5,-67.5,13,-1.39
1978,32.5,67.5,3,-2.16
1978,32.5,72.5,13,-0.64
1978,-32.5,-72.5,8,-0.48
1978,32.5,7.5,3,-0.93
1978,32.5,-7.5,9,0.36
1978,-32.5,-77.5,3,-0.26
1978,32.5,77.5,3,-0.95
1978,32.5,-77.5,32,-2.9
1978,32.5,82.5,1,-0.78
1978,32.5,-82.5,149,-3.79
1978,32.5,-87.5,153,-4.61
1978,32.5,87.5,2,-2.42
1978,32.5,-92.5,160,-4.8
1978,32.5,92.5,7,-3.25
1978,32.5,97.5,10,-2.5
1978,32.5,-97.5,144,-5.01
1978,37.5,102.5,10,-1.48
1978,37.5,-102.5,108,-3.2
1978,37.5,-107.5,133,1.28
1978,37.5,107.5,14,0.16
1978,37.5,-112.5,100,1.37
1978,37.5,112.5,14,0.71
1978,37.5,117.5,19,0.83
1978,37.5,-117.5,81,1.17
1978,37.5,-122.5,124,1.63
1978,37.5,122.5,8,0.48
1978,-37.5,-12.5,1,0.33
1978,37.5,12.5,14,-0.87
1978,37.5,127.5,62,0.51
1978,37.5,132.5,9,0.34
1978,-37.5,137.5,14,-0.92
1978,37.5,137.5,38,0.16
1978,37.5,142.5,15,-0.21
1978,-37.5,142.5,51,-0.97
1978,-37.5,147.5,63,-0.39
1978,-37.5,152.5,6,0.49
1978,-37.5,172.5,5,0.29
1978,37.5,17.5,11,-0.45
1978,-37.5,177.5,3,0.3
1978,37.5,22.5,22,-0.48
1978,37.5,-2.5,23,-0.18
1978,37.5,2.5,6,-1.13
1978,37.5,-27.5,4,-0.39
1978,37.5,27.5,47,0.03
1978,37.5,-32.5,1,-0.63
1978,37.5,32.5,53,1.37
1978,37.5,37.5,47,1.3
1978,37.5,42.5,32,0.98
1978,37.5,47.5,11,1.77
1978,37.5,52.5,5,0.94
1978,-37.5,-57.5,7,-0.75
1978,37.5,57.5,9,0.17
1978,-37.5,-62.5,10,-1.08
1978,37.5,62.5,8,0.24
1978,-37.5,-67.5,4,-0.05
1978,37.5,67.5,44,-0.69
1978,37.5,-72.5,11,-1.55
1978,37.5,72.5,19,-2.33
1978,-37.5,-72.5,2,-0.5
1978,37.5,7.5,15,-1.17
1978,37.5,-7.5,25,-0.05
1978,-37.5,77.5,1,-0.45
1978,37.5,-77.5,225,-2.9
1978,37.5,77.5,5,-5.13
1978,37.5,-82.5,209,-4.71
1978,37.5,82.5,2,-6.45
1978,37.5,-87.5,188,-5.28
1978,37.5,87.5,2,-5.96
1978,37.5,-92.5,173,-5.06
1978,37.5,92.5,7,-2.88
1978,37.5,-97.5,163,-5.48
1978,37.5,97.5,6,-2.76
1978,42.5,-102.5,122,-5.42
1978,42.5,102.5,5,0.19
1978,42.5,107.5,5,0.2
1978,42.5,-107.5,95,-1.11
1978,42.5,-112.5,131,2.63
1978,42.5,112.5,15,-1.16
1978,42.5,117.5,11,-0.35
1978,42.5,-117.5,95,2.81
1978,42.5,-122.5,120,1.87
1978,42.5,122.5,20,-0.22
1978,42.5,12.5,65,0.38
1978,42.5,127.5,18,-0.36
1978,42.5,132.5,12,-0.52
1978,42.5,137.5,3,-0.7
1978,-42.5,142.5,1,-0.97
1978,42.5,142.5,23,-1.11
1978,42.5,147.5,2,-1.34
1978,-42.5,147.5,45,-0.51
1978,-42.5,167.5,2,0.91
1978,-42.5,172.5,5,0.35
1978,42.5,17.5,40,-0.07
1978,-42.5,-177.5,1,-0.12
1978,-42.5,177.5,1,1.18
1978,42.5,22.5,44,-0.2
1978,42.5,2.5,20,-1.14
1978,42.5,-2.5,42,-1.21
1978,42.5,27.5,36,-0.24
1978,42.5,32.5,23,-0.08
1978,42.5,37.5,20,0.06
1978,42.5,42.5,37,0.07
1978,42.5,47.5,14,0.02
1978,42.5,52.5,5,0.05
1978,42.5,57.5,6,0.59
1978,-42.5,-62.5,1,-1.07
1978,42.5,-62.5,19,0.79
1978,42.5,62.5,8,-0.57
1978,42.5,67.5,20,-0.03
1978,42.5,-67.5,30,-0.22
1978,-42.5,-67.5,4,-0.38
1978,42.5,-72.5,227,-1.11
1978,-42.5,-72.5,4,-0.07
1978,42.5,72.5,41,-1.72
1978,-42.5,-7.5,1,-0.04
1978,42.5,-7.5,24,-0.5
1978,42.5,7.5,37,-0.28
1978,42.5,-77.5,227,-2.23
1978,42.5,77.5,26,-1.49
1978,42.5,-82.5,188,-3.01
1978,42.5,82.5,6,-4.16
1978,42.5,-87.5,178,-3.4
1978,42.5,87.5,8,-2.88
1978,42.5,-92.5,176,-4.71
1978,42.5,92.5,5,-3.18
1978,42.5,-97.5,153,-6.59
1978,42.5,97.5,5,-2.45
1978,47.5,-102.5,116,-6.72
1978,47.5,102.5,12,1.83
1978,47.5,-107.5,101,-6.38
1978,47.5,107.5,11,1.14
1978,47.5,-112.5,123,-2.83
1978,47.5,112.5,8,1.24
1978,47.5,-117.5,145,0.32
1978,47.5,117.5,9,-0.41
1978,47.5,-122.5,222,0.58
1978,47.5,122.5,5,-1.26
1978,47.5,12.5,159,0.25
1978,47.5,-127.5,10,0.35
1978,47.5,127.5,11,-2.01
1978,47.5,132.5,17,-1.7
1978,47.5,137.5,11,-2.34
1978,47.5,142.5,10,-3.43
1978,47.5,-147.5,1,0.05
1978,47.5,147.5,1,-2.2
1978,47.5,152.5,3,-2.86
1978,-47.5,167.5,1,1.09
1978,-47.5,172.5,2,0.96
1978,47.5,17.5,71,0.61
1978,47.5,22.5,44,-0.21
1978,47.5,-2.5,16,-0.36
1978,47.5,2.5,31,-0.73
1978,47.5,27.5,35,-0.66
1978,47.5,32.5,35,-1.92
1978,-47.5,37.5,1,-0.18
1978,47.5,37.5,27,-1.61
1978,47.5,42.5,21,-0.52
1978,47.5,47.5,8,0.4
1978,-47.5,52.5,1,0.12
1978,47.5,-52.5,24,1.37
1978,47.5,52.5,6,0.61
1978,47.5,-57.5,24,0.97
1978,47.5,57.5,6,-0.65
1978,47.5,-62.5,64,0.83
1978,47.5,62.5,8,-1.65
1978,47.5,-67.5,107,-0.03
1978,-47.5,-67.5,3,-0.2
1978,47.5,67.5,6,-1.75
1978,-47.5,-72.5,2,0.58
1978,47.5,-72.5,235,-0.55
1978,47.5,72.5,6,-1.13
1978,47.5,7.5,176,0.02
1978,-47.5,-77.5,1,-0.53
1978,47.5,77.5,4,-1.26
1978,47.5,-77.5,76,-1.55
1978,47.5,-82.5,46,-1.18
1978,47.5,82.5,8,-2.53
1978,47.5,-87.5,61,-1.06
1978,47.5,87.5,9,-1.15
1978,47.5,92.5,8,-0.58
1978,47.5,-92.5,94,-2.48
1978,47.5,-97.5,121,-4.96
1978,47.5,97.5,5,-0.05
1978,52.5,102.5,12,3.09
1978,52.5,-102.5,72,-4.78
1978,52.5,107.5,22,3.25
1978,52.5,-107.5,72,-5.87
1978,52.5,112.5,13,1.92
1978,52.5,-112.5,83,-4.94
1978,52.5,117.5,15,0.19
1978,52.5,-117.5,57,-2.51
1978,52.5,122.5,5,-1.15
1978,52.5,-122.5,59,-2.1
1978,52.5,12.5,118,0.69
1978,52.5,-12.5,2,-0.89
1978,52.5,127.5,15,-2.25
1978,52.5,-127.5,39,-0.86
1978,52.5,132.5,12,-3.56
1978,52.5,-132.5,14,-0.7
1978,52.5,137.5,10,-4.15
1978,52.5,142.5,12,-4.2
1978,-52.5,157.5,1,-0.44
1978,52.5,157.5,11,-3.29
1978,52.5,-162.5,1,3.23
1978,-52.5,167.5,1,0.05
1978,52.5,17.5,38,0.72
1978,52.5,-177.5,1,0.08
1978,52.5,22.5,28,0.12
1978,52.5,2.5,30,-0.36
1978,52.5,-2.5,71,-0.88
1978,52.5,27.5,23,-1.07
1978,52.5,32.5,28,-2.28
1978,52.5,-37.5,1,0.22
1978,-52.5,-37.5,1,0.38
1978,52.5,37.5,14,-1.53
1978,52.5,42.5,12,0.5
1978,52.5,47.5,11,1.86
1978,52.5,52.5,12,1.98
1978,-52.5,-57.5,1,-0.32
1978,52.5,-57.5,11,0.71
1978,52.5,57.5,15,1.11
1978,52.5,62.5,5,1.16
1978,52.5,-62.5,8,-0.5
1978,52.5,67.5,12,0.61
1978,-52.5,-67.5,3,0.26
1978,52.5,-67.5,8,-0.3
1978,-52.5,-72.5,1,0.64
1978,52.5,-72.5,4,-0.45
1978,52.5,72.5,9,1.37
1978,52.5,7.5,163,0.35
1978,52.5,-7.5,32,-0.9
1978,52.5,-77.5,2,-0.18
1978,52.5,77.5,9,1.95
1978,52.5,82.5,20,1.89
1978,52.5,-82.5,3,-0.26
1978,52.5,87.5,13,2.08
1978,52.5,-87.5,4,-0.88
1978,52.5,92.5,10,3.65
1978,52.5,-92.5,7,-1.92
1978,52.5,-97.5,40,-3.29
1978,52.5,97.5,7,3.14
1978,57.5,-102.5,4,-0.21
1978,57.5,102.5,6,4.13
1978,57.5,-107.5,10,-1.84
1978,57.5,107.5,7,3.76
1978,57.5,-112.5,10,-1.82
1978,57.5,112.5,7,1.93
1978,57.5,-117.5,22,-2.59
1978,57.5,117.5,4,0.83
1978,57.5,-122.5,12,-1.71
1978,57.5,122.5,6,-1.94
1978,57.5,12.5,123,0.84
1978,57.5,127.5,4,-1.3
1978,57.5,-127.5,9,-1.87
1978,57.5,-132.5,19,-1.07
1978,57.5,132.5,4,-2.06
1978,57.5,-137.5,10,0.07
1978,57.5,137.5,4,-3.81
1978,57.5,142.5,1,-3.47
1978,57.5,147.5,1,-2.31
1978,57.5,152.5,4,-0.91
1978,57.5,-152.5,6,4.95
1978,57.5,-157.5,4,5.73
1978,57.5,157.5,5,-2.83
1978,57.5,-162.5,2,4.86
1978,57.5,162.5,3,-1.46
1978,57.5,167.5,1,-0.4
1978,57.5,-172.5,1,4.39
1978,57.5,17.5,79,0.78
1978,57.5,-22.5,1,-1.34
1978,57.5,22.5,18,-0.22
1978,57.5,2.5,2,0.47
1978,57.5,-2.5,29,-1.47
1978,57.5,27.5,17,-1.04
1978,57.5,32.5,16,-0.99
1978,57.5,37.5,13,0.23
1978,57.5,42.5,9,2.21
1978,57.5,47.5,13,3.56
1978,57.5,52.5,12,3.89
1978,57.5,57.5,12,3.53
1978,57.5,62.5,13,4.41
1978,57.5,-62.5,2,-1.2
1978,57.5,-67.5,1,-1.44
1978,57.5,67.5,9,3.04
1978,57.5,72.5,11,2.85
1978,57.5,7.5,42,0.43
1978,57.5,-7.5,9,-1.27
1978,57.5,77.5,10,3.26
1978,57.5,-77.5,3,-1.05
1978,57.5,82.5,14,3.63
1978,57.5,87.5,11,4.04
1978,57.5,92.5,12,5.05
1978,57.5,-92.5,5,1.68
1978,57.5,-97.5,2,0.41
1978,57.5,97.5,7,5.61
1978,62.5,-102.5,2,1.29
1978,62.5,102.5,4,-1.35
1978,62.5,-107.5,1,-0.91
1978,62.5,107.5,3,-1.53
1978,62.5,-112.5,3,1.19
1978,62.5,112.5,3,-2.24
1978,62.5,-117.5,2,0.73
1978,62.5,117.5,3,-3.02
1978,62.5,122.5,3,-3.93
1978,62.5,-122.5,5,1.71
1978,62.5,12.5,68,0.77
1978,62.5,-127.5,3,1.71
1978,62.5,127.5,6,-3.96
1978,62.5,132.5,6,-3.86
1978,62.5,-132.5,7,-0.47
1978,62.5,-137.5,12,1.45
1978,62.5,137.5,2,-3.6
1978,62.5,142.5,3,-3.07
1978,62.5,-142.5,6,1.38
1978,62.5,147.5,2,-0.46
1978,62.5,-147.5,37,3.58
1978,62.5,-152.5,10,3.87
1978,62.5,152.5,4,0.54
1978,62.5,157.5,3,1.12
1978,62.5,-157.5,4,7.65
1978,62.5,162.5,2,5.41
1978,62.5,-162.5,4,8.07
1978,62.5,-167.5,2,8.35
1978,62.5,167.5,3,5.86
1978,62.5,-172.5,2,8.87
1978,62.5,172.5,2,9.84
1978,62.5,-17.5,2,-1.73
1978,62.5,17.5,65,0.4
1978,62.5,177.5,4,8.89
1978,62.5,-22.5,4,-1.31
1978,62.5,22.5,65,-0.21
1978,62.5,-2.5,1,-0.81
1978,62.5,2.5,2,0.12
1978,62.5,27.5,61,-1.12
1978,62.5,32.5,13,-0.94
1978,62.5,37.5,3,0.65
1978,-62.5,-42.5,1,-0.37
1978,62.5,-42.5,3,-1.2
1978,62.5,42.5,4,2.15
1978,-62.5,-47.5,1,-0.6
1978,62.5,-47.5,4,-1.54
1978,62.5,47.5,5,3.88
1978,62.5,-52.5,1,-0.41
1978,62.5,52.5,6,4.66
1978,62.5,57.5,3,4.96
1978,-62.5,-57.5,5,0.01
1978,-62.5,-62.5,2,-0.47
1978,62.5,62.5,5,5.55
1978,62.5,67.5,3,3.94
1978,62.5,-67.5,4,-4.11
1978,62.5,72.5,3,3.47
1978,62.5,-7.5,1,-1.64
1978,62.5,7.5,48,-0.05
1978,62.5,-77.5,1,-1.05
1978,62.5,77.5,3,2.11
1978,62.5,-82.5,1,-0.07
1978,62.5,82.5,3,2.65
1978,62.5,87.5,2,2.93
1978,62.5,-92.5,2,1.1
1978,62.5,92.5,3,1.79
1978,62.5,97.5,1,1.77
1978,62.5,-97.5,1,2.8
1978,67.5,102.5,1,-5.92
1978,67.5,-107.5,4,0.73
1978,-67.5,112.5,1,-1.07
1978,67.5,-112.5,2,1.37
1978,67.5,112.5,2,-5.65
1978,67.5,117.5,1,-6.82
1978,67.5,-117.5,3,2.2
1978,67.5,-122.5,1,4.29
1978,67.5,122.5,2,-5.9
1978,67.5,-12.5,1,-1.45
1978,67.5,12.5,21,-1.45
1978,67.5,-127.5,5,4.43
1978,67.5,132.5,1,-4.19
1978,67.5,-132.5,4,3.93
1978,67.5,-137.5,1,5.28
1978,67.5,137.5,2,-2.97
1978,-67.5,142.5,1,-0.31
1978,67.5,142.5,1,-2.45
1978,67.5,-142.5,2,5.35
1978,67.5,-147.5,2,7.07
1978,67.5,152.5,2,1.01
1978,67.5,-152.5,6,7.91
1978,67.5,-157.5,1,10.85
1978,-67.5,157.5,1,-1.1
1978,67.5,157.5,2,2.14
1978,67.5,-162.5,1,8.31
1978,67.5,162.5,4,2.52
1978,67.5,167.5,3,5.86
1978,67.5,-167.5,4,9.36
1978,67.5,-172.5,1,8.11
1978,67.5,172.5,2,4.93
1978,67.5,-17.5,3,-1.19
